id,province,municipality,name,lat,lng,type,openAllYear,paid,free,warning,codes,rawTags
b098bb9f48000de5,CÁCERES,Valencia de Alcántara,Área de Valencia de Alcántara,39.40917,-7.24639,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
ef47107225728306,CÁDIZ,Algodonales,Área de `La Sierra de Líjar`,36.87389,-5.41,PU,0,0,1,0,AL|AG|AN|RT|SM|GA,(PU)#/Al/Ag/An/Rt/Sm/Ga
6df0dfa7320f6e58,CÁDIZ,Arcos de la Frontera,Parking de Arcos,36.75,-5.815,PK,1,0,1,0,PN|RT|SM|GA,(PK)@#/Pn/Rt/Sm/Ga
4e3436a9f5d94151,CÁDIZ,Arcos de la Frontera,Área de Paterna-Valcarce,36.67917,-5.85194,RU,1,0,1,0,PN|AL|AG|AN|GA,(RU)@#/Pn/Al/Ag/An/Ga
1104782cf42ec3bf,CÁDIZ,Barbate,Área del Puerto Deportivo,36.18361,-5.93556,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|RT|SM|VG,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Rt/Sm/Vg
d731b561c4439332,CÁDIZ,Bornos,Parking del Embarcadero,36.80861,-5.74111,PK,1,0,1,0,PN|RT|SM|GA|WI,(PK)@#/Pn/Rt/Sm/Ga/Wi
10ac208d442c0920,CÁDIZ,Castellar de la Frontera,Área de Castellar,36.28333,-5.42139,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga
169f44a1c2de4b98,CÁDIZ,Chipiona,Área del Puerto Deportivo,36.74472,-6.42667,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|RT|SM|VG,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Rt/Sm/Vg
0ebaf6adcc06cf0d,CÁDIZ,Cádiz,Parking Muelle Reina Sofía,36.5375,-6.29,PK,1,1,0,0,PN|RT|SM|VG,(PK)@€/Pn/Rt/Sm/Vg
f54d7f3aecdbd61f,CÁDIZ,El Bosque,Área de El Bosque,36.75778,-5.51028,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm/Ga
5fffe56333284dcc,CÁDIZ,El Puerto de Santa María,Parking de La Pasarela,36.59833,-6.22111,PK,1,1,0,0,PN|AL|AG|AN|RT|SM|GA|VG,(PK)@€/Pn/Al/Ag/An/Rt/Sm/Ga/Vg
fc95dc887e67d0d3,CÁDIZ,El Puerto de Santa María,Área del Centro Comercial El Paseo,36.61556,-6.21278,PR,1,0,1,0,PN|AL|AG|AN|CE|RT|SM|GA|WI,(PR)@#/Pn/Al/Ag/An/Ce/Rt/Sm/Ga/Wi
f49869fc6b9e0929,CÁDIZ,Facinas,Área de Facinas,36.14913,-5.70585,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm
f24b03ca1bd86453,CÁDIZ,Jerez de la Frontera [Morada Sur],Área de La Morada del Sur,36.71306,-6.10972,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Vg/Wi
5d745a1983b61565,CÁDIZ,Jerez de la Frontera [WebCaravan],Área de servicios WebCaravan,36.71083,-6.12111,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Vg/Wi
396dc037312d3cd0,CÁDIZ,La Línea,Gibraltar - Área de Alcaidesa Marina,36.15556,-5.35417,PR,1,1,0,0,PN|AL|AG|AN|JU|RT|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Ju/Rt/Sm/Ga/Vg/Wi
6c91b4465b0f45cc,CÁDIZ,La Línea de la Concepción,Área de Octanplús,36.19111,-5.34806,RU,1,1,0,0,PN|AL|AG|AN|PI|SM|GA|VG|WI,(RU)@€/Pn/Al/Ag/An/Pi/Sm/Ga/Vg/Wi
374d28d0ebb512f1,CÁDIZ,Los Caños de Meca,Parking Galeón,36.18944,-6.02111,PK,0,1,0,0,AL|RT|VG|WI,(PK)€/Al/Rt/Vg/Wi
02562d5671a5e45f,CÁDIZ,Olvera,Área de Olvera,36.94167,-5.25083,PU,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|GA,(PU)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Ga
58078ed6b543ba5c,CÁDIZ,Puerto Serrano,Parking de la Antigua Estación,36.92444,-5.55556,PK,1,0,1,0,PN|AL|PI|JU|RT|SM,(PK)@#/Pn/Al/Pi/Ju/Rt/Sm
0877c324c1e07e04,CÁDIZ,Rota,Área de Punta Candor,36.63833,-6.39139,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
cd104c4d06709b27,CÁDIZ,Sanlúcar de Barrameda,Sanlúcar Ac-Parking,36.76139,-6.39583,PR,1,1,0,0,PN|AL|AG|AN|CE|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Vg/Wi
d6b3071bf608b45b,CÁDIZ,Tarifa,Área de La Marina,36.01806,-5.61083,PU,1,1,0,0,PN|AL|AG|AN|GA,(PU)@€/Pn/Al/Ag/An/Ga
38cffc7e20637924,CÁDIZ,Tarifa [Bolonia],Área de Tarifa-Bolonia,36.08778,-5.76556,PR,1,1,0,0,PN|AL|AG|AN|RT|SM|VG,(PR)@€/Pn/Al/Ag/An/Rt/Sm/Vg
f8377e41869f89be,CÁDIZ,Tarifa [Tarifuel],Área de Tarifuel,36.02639,-5.6075,PR,1,1,0,0,PN|AL|AG|AN|CE|SM|GA|WI,(PR)@€/Pn/Al/Ag/An/Ce/Sm/Ga/Wi
ef1fb4e11120215d,CÁDIZ,Ubrique,Área de Repsol - Ubrique,36.68306,-5.45194,RU,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|GA|VG|WI,(RU)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Ga/Vg/Wi
6d2f25596f1d597f,CÁDIZ,Ubrique,Área de Ubrique,36.67056,-5.44972,PU,1,1,0,0,PN|AL|AG|AN|RT|SM|GA,(PU)@€/Pn/Al/Ag/An/Rt/Sm/Ga
6149608de932a5ed,CÁDIZ,Vejer de la Frontera,Área de la Asociación La Pachamama,36.23611,-6.06861,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Vg/Wi
6d85930ebd9055df,CÓRDOBA,Alcaracejos,Área de Alcaracejos,38.38083,-4.97444,PU,1,0,1,0,PN|AL|AG|AN|RT|GA,(PU)@#/Pn/Al/Ag/An/Rt/Ga
43abf116934f3740,CÓRDOBA,Baena,Área Ciudad de Baena,37.625,-4.32167,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
45df598733a7625e,CÓRDOBA,Cabra I,Área de Cabra I,37.46614,-4.42375,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm
556eb292cd9f5f51,CÓRDOBA,Cabra II,Área de Cabra II,37.47639,-4.44222,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
187717dbab273d1a,CÓRDOBA,Castro del Río,Área de Castro del Río,37.69639,-4.48472,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
5e88b17b8da090ad,CÓRDOBA,Córdoba,Área del Centro Histórico,37.87456,-4.78667,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|GA|VG,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Ga/Vg
30c6aea4e16e9035,CÓRDOBA,Doña Mencía,Área de La Cantina,37.54639,-4.35222,PU,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|GA,(PU)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Ga
eefd3f8091b35b32,CÓRDOBA,El Higuerón,Área de Peter Pan,37.87083,-4.85472,PR,1,1,0,0,PN|AL|AG|AN|PI|JU|RT|SM,(PR)@€/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
5b2fe506e03571c8,CÓRDOBA,Hornachuelos,Área de Hornachuelos,37.83222,-5.24778,PU,0,0,1,0,AL|AG|AN|JU|RT|SM|GA|VG,(PU)#/Al/Ag/An/Ju/Rt/Sm/Ga/Vg
ab7f5eae8d8455b8,CÓRDOBA,La Carlota,Área del Camping Carlos III,37.68278,-4.91833,CP,1,1,0,0,PN|AL|AG|AN|CE|JU|RT|SM|VG|WI,(CP)@€/Pn/Al/Ag/An/Ce/Ju/Rt/Sm/Vg/Wi
732b8287ea72094c,CÓRDOBA,La Rambla,Área de La Rambla,37.61056,-4.73028,PU,1,0,1,0,PN|AL|AG|AN|SM|GA,(PU)@#/Pn/Al/Ag/An/Sm/Ga
ca0553802202d7b8,CÓRDOBA,Luque,Parking de La Estación,37.57306,-4.2625,PK,1,0,1,0,PN|JU|RT|SM|GA|WI,(PK)@#/Pn/Ju/Rt/Sm/Ga/Wi
5f2740fd44b0a07f,CÓRDOBA,Montilla,Área de El Coto,37.58806,-4.63417,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm/Ga
4801d5dbc2dc2744,CÓRDOBA,Palma del Río,Área de Palma del Río,37.69222,-5.28361,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm
42e924e52c614309,CÓRDOBA,Pedro Abad,Área de Pedro Abad,37.96722,-4.46139,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
fb8c5ae4cf7a41be,CÓRDOBA,Peñarroya-Pueblonuevo,Área de El Pantano,38.27694,-5.27722,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Vg/Wi
f93f5f45c05f7bc5,CÓRDOBA,Priego de Córdoba,Área de Priego,37.44361,-4.21194,PU,1,0,1,0,PN|AL|AG|AN|PI|RT|SM,(PU)@#/Pn/Al/Ag/An/Pi/Rt/Sm
d6f64b06e38241d9,CÓRDOBA,Villanueva del Duque,Área de Villanueva del Duque,38.39639,-4.99667,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm/Ga
7e4c4dd267b96df3,GIPUZKOA,Arrasate | Mondragón,Área de Oxinalde - Musakola,43.06361,-2.47611,RU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(RU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
84948c2480336a4e,GIPUZKOA,Beasain,Area de Beasain,43.04667,-2.21194,PU,1,1,0,0,PN|AL|AG|AN|JU|RT|SM,(PU)@€/Pn/Al/Ag/An/Ju/Rt/Sm
d9485046806d9e0f,GIPUZKOA,Beasain,Area de Guregas,43.04472,-2.20222,RU,1,1,0,0,PN|AL|AG|AN|RT|GA|VG,(RU)@€/Pn/Al/Ag/An/Rt/Ga/Vg
5b058231edfdbde0,GIPUZKOA,Bergara,Area de Labegaraieta,43.10472,-2.4225,PU,1,0,1,0,PN|AL|AG|AN|JU|RT,(PU)@#/Pn/Al/Ag/An/Ju/Rt
41ddf0197db69963,GIPUZKOA,Elgeta,Parking para Acs. de Asentzio,43.12333,-2.47944,PK,1,0,1,0,PN|AL|PI|JU,(PK)@#/Pn/Al/Pi/Ju
d7ee225998cf699f,GIPUZKOA,Errentería,Área de Listorreta,43.26806,-1.90167,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt
16f3374f81e559f0,GIPUZKOA,Eskoriatza,Área de Eskoriatza-Uztarreta,43.01694,-2.53611,RU,1,0,1,0,PN|AN|RT|SM|GA,(RU)@#/Pn/An/Rt/Sm/Ga
0b528c67d3f97748,GIPUZKOA,Hernani,Area de Hernani,43.26944,-1.9625,PU,1,0,1,0,PN|AL|AG|AN,(PU)@#/Pn/Al/Ag/An
16e76101b6c54b11,GIPUZKOA,Irura,Area del Frontón,43.16778,-2.06528,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
0e4b3161d5b7c25c,GIPUZKOA,Irún,Autocaravan Park Txingudi,43.31917,-1.83861,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Ga/Vg/Wi
a9c2913c7cc78f80,GIPUZKOA,Legazpi,Area de Mirandaola,43.03667,-2.3375,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt
0bf49fe597aa9853,GIPUZKOA,Mutriku,Parking de Saturraran,43.31889,-2.41222,PK,1,1,0,0,PN|JU,(PK)@€/Pn/Ju
b0d181444d1b7a9d,GIPUZKOA,Oñati,Área de San Martín,43.02778,-2.40444,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA|WI,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga/Wi
70725110afc330dd,GIPUZKOA,San Sebastián [Berio],Área de Berio,43.30778,-2.01417,PU,1,1,0,0,PN|AL|AG|AN|RT,(PU)@€/Pn/Al/Ag/An/Rt
a5c5ecfffd3b225a,GIPUZKOA,San Sebastián [Illumbe],Área de Illumbe,43.29764,-1.97167,PU,1,0,1,0,PN|AL|AG|AN|GA,(PU)@#/Pn/Al/Ag/An/Ga
1c02dfab0c2183e0,GIPUZKOA,Tolosa,Area de San Esteban,43.13361,-2.08306,PU,1,1,0,0,PN|AL|AG|AN|RT|SM,(PU)@€/Pn/Al/Ag/An/Rt/Sm
39dd6ad87db89019,GIPUZKOA,Zarautz,Área de Zarautz,43.27778,-2.17833,PU,1,1,0,0,PN|AL|AG|AN|GA,(PU)@€/Pn/Al/Ag/An/Ga
97004e0fde4401f0,GIPUZKOA,Zegama,Area de Zegama,42.97583,-2.29278,PU,1,0,1,0,PN|AL|AN|CE|PI|JU|RT|SM,(PU)@#/Pn/Al/An/Ce/Pi/Ju/Rt/Sm
6603fb429f6f38ea,GIPUZKOA,Zestoa,Área de Zestoa,43.24083,-2.26083,PU,1,0,1,0,PN|AL|AG|AN|PI|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Rt/Sm/Ga
4f3d0a5f16c248fb,GIRONA,Bellcaire d`Empordà,Camper Park Massís del Montgrí,42.075,3.09806,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Sm/Ga/Vg/Wi
63acdb18406a31ec,GIRONA,Besalú,Área de Besalú,42.19917,2.70417,PK,1,1,0,0,PN|AL|AG|AN|CE|RT|SM,(PK)@€/Pn/Al/Ag/An/Ce/Rt/Sm
5529a8ac62f8f7bb,GIRONA,Blanes,Parking del Polideportivo,41.66861,2.78444,PK,1,0,1,0,PN|JU|RT|SM|VG,(PK)@#/Pn/Ju/Rt/Sm/Vg
7aaa31b5bb053bb1,GIRONA,Bordils,Area de Can Carreras,42.04583,2.91333,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt
9798c45a7e1c5acc,GIRONA,Cabanes,Area de El Noguer,42.30583,2.97583,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Sm/Vg/Wi
542489ffd974f620,GIRONA,Caldes de Malavella,Área de Caldes de Malavella,41.83917,2.81139,PU,1,0,1,0,PN|AL|AG|AN|CE|PI|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Ce/Pi/Rt/Sm/Ga
be93a540b8e1b656,GIRONA,Camprodón,Area del Vall de Camprodón,42.29028,2.36306,CP,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|VG|WI,(CP)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Vg/Wi
1b871fdf67cdb6a1,GIRONA,Cantallops,Área de Can Pau,42.41833,2.91389,PR,1,0,1,0,PN|AL|AG|AN|JU|RT|VG,(PR)@#/Pn/Al/Ag/An/Ju/Rt/Vg
2e42a1964ad77491,GIRONA,Cassà de La Selva,Área de Cassà de la Selva,41.88222,2.8775,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA|WI,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga/Wi
72c388a1a2e54704,GIRONA,Figueres,Parking de Esclat,42.26028,2.95111,PK,1,0,1,0,PN|RT|SM|GA,(PK)@#/Pn/Rt/Sm/Ga
2af0d9095007292d,GIRONA,Garrigàs,Área de L`Empordà,42.17333,2.93194,RU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(RU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
81985e0cedc9c9ce,GIRONA,Girona,Parking Vayreda-La Devesa,41.98417,2.81389,PK,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|VG|WI,(PK)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Vg/Wi
3e33f57bd72ca5c5,GIRONA,Girona,Área de Girona,41.99028,2.80139,PU,0,0,1,0,AL|AG|AN|JU|GA,(PU)#/Al/Ag/An/Ju/Ga
f596ab1190380eaa,GIRONA,Gualta,Área de Gualta,42.02472,3.13472,PR,1,1,0,0,PN|AL|AG|AN|CE|RT,(PR)@€/Pn/Al/Ag/An/Ce/Rt
960472b8f9bf0220,GIRONA,La Jonquera,Área de Red Tortuga,42.40722,2.87917,RU,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|GA|VG|WI,(RU)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Ga/Vg/Wi
183d9b3132d8e6d4,GIRONA,La Tallada d`Empordà,Área de L`Empordanet,42.08306,3.0575,PU,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|VG|WI,(PU)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Vg/Wi
aca903909834f9a1,GIRONA,L`Escala,Área de L`Escala,42.11417,3.12611,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
d0424c02dc54dedf,GIRONA,L`Estartit,Área de Costabravarea,42.04889,3.19111,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Vg/Wi
4e48a34b460bb94c,GIRONA,Olot,Área de Les Tries d`Olot,42.18972,2.50972,CP,1,1,0,0,PN|AL|AG|AN|CE|JU|RT|SM|VG|WI,(CP)@€/Pn/Al/Ag/An/Ce/Ju/Rt/Sm/Vg/Wi
b958f3f7e61ed82a,GIRONA,Palamós [Autocaravaning],Autocaravaning Palamós,41.85611,3.13556,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Vg/Wi
4fb3206ed1b9e65d,GIRONA,Palamós [Empordárea],Empordárea,41.85778,3.11444,PR,1,1,0,0,PN|AL|AG|AN|CE|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Ce/Sm/Ga/Vg/Wi
6287eb58431b8736,GIRONA,Peralada,Área de Peralada,42.30583,3.00861,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|WI,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Wi
4a0a5d53554482e3,GIRONA,Platja d`Aro,Area de Platja d`Aro,41.81028,3.05806,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
4e2daa506007426e,GIRONA,Porqueres,Area de Camping El Llac,42.12056,2.74722,CP,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|GA|VG|WI,(CP)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Ga/Vg/Wi
1f37766977562dd1,GIRONA,Portbou,Parking Car Port de Portbou,42.42583,3.165,PU,0,1,0,0,AL|AG|AN|RT|SM|GA|VG|WI,(PU)€/Al/Ag/An/Rt/Sm/Ga/Vg/Wi
dfb92dde844dd7f0,GIRONA,Quart,Area de Quart,41.93944,2.83944,PU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
3774f30c911935b3,GIRONA,Ribes de Freser,Area de Vall de Ribes,42.31111,2.17639,CP,1,1,0,0,PN|AL|AG|AN|CE|JU|RT|SM|GA|VG,(CP)@€/Pn/Al/Ag/An/Ce/Ju/Rt/Sm/Ga/Vg
adddbb0857a56507,GIRONA,Ripoll,Area de Can Guetes,42.2025,2.19361,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm/Ga
807eb96ff5064bb0,GIRONA,Ripoll,Parking de Ripoll,42.19944,2.18722,PK,1,0,1,0,PN|RT|SM|VG,(PK)@#/Pn/Rt/Sm/Vg
18ebb6b159fa4fe2,GIRONA,Roses,Autocaravaning Park Roses,42.26861,3.15583,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|GA|WI,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Ga/Wi
7397db8128112feb,GIRONA,Salitja,Área de la Granja Mas Bes,41.9075,2.7425,PR,1,1,0,0,PN|AL|AG|AN|CE|PI|JU|RT|SM,(PR)@€/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm
f3d9a06a0cad4d9b,GIRONA,Sant Feliú de Guíxols,Sagaró Área-Bike Caravan,41.79028,3.04417,PR,1,1,0,0,PN|AL|AG|AN|CE|RT|SM|GA,(PR)@€/Pn/Al/Ag/An/Ce/Rt/Sm/Ga
754c6238cb09830b,GIRONA,Sant Feliú de Guíxols,Área de Sant Feliú,41.78028,3.02306,PU,1,1,0,0,PN|AL|AG|AN|RT|SM|GA,(PU)@€/Pn/Al/Ag/An/Rt/Sm/Ga
10258d033cd17e0d,GIRONA,Sant Hilari Sacalm,Área de Sant Hilari,41.88444,2.50806,PU,1,0,1,0,PN|AL|AG|AN|CE|PI|JU|RT|SM|VG,(PU)@#/Pn/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Vg
613c42d7cf641f26,GIRONA,Sant Joan de les Abadesses,Área de Les Cinc Fonts,42.23528,2.28417,PU,1,0,1,0,PN|AL|AG|AN|RT|SM,(PU)@#/Pn/Al/Ag/An/Rt/Sm
38a5ebf4b01acac2,GIRONA,Sils,Area de Sils,41.80694,2.74444,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm
3ceec94d3b44dbb8,GIRONA,Torroella de Montgrí,Área de La Granja,42.03778,3.13639,PU,1,1,0,0,PN|AL|AG|AN|CE|SM|WI,(PU)@€/Pn/Al/Ag/An/Ce/Sm/Wi
fe492460b28a5bc7,GIRONA,Tossa de Mar,Área de Can Martí,41.72889,2.92583,CP,0,1,0,0,AL|AG|AN|CE|PI|JU|RT|SM|GA|VG,(CP)€/Al/Ag/An/Ce/Pi/Ju/Rt/Sm/Ga/Vg
35dc9e10372b3104,GIRONA,Viladrau,Área de Viladrau,41.84556,2.3875,PU,1,0,1,0,PN|AL|AG|AN|CE|PI|RT|SM|WI,(PU)@#/Pn/Al/Ag/An/Ce/Pi/Rt/Sm/Wi
77ddcd3178b53eb4,GRANADA,Alhama de Granada,Área de Alhama,37.00528,-3.98722,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt/Sm/Ga
a736dd2a5897e141,GRANADA,Castell de Ferro,Tropic Ac Camper Park,36.71972,-3.36444,PR,1,1,0,0,PN|AL|AG|AN|RT|SM|GA|VG|WI,(PR)@€/Pn/Al/Ag/An/Rt/Sm/Ga/Vg/Wi
2cf06fb60353dec2,GRANADA,Cónchar,Área de La Loma,36.98694,-3.60528,RU,1,1,0,0,PN|AL|AG|AN|RT|SM|GA|WI,(RU)@€/Pn/Al/Ag/An/Rt/Sm/Ga/Wi
1048223d9d114780,GRANADA,Cúllar,Área de Cúllar,37.58306,-2.56361,PU,1,0,1,0,PN|AL|AG|AN|PI|JU|RT,(PU)@#/Pn/Al/Ag/An/Pi/Ju/Rt
fc5e0384d25e2aec,GRANADA,Cúllar [Venta del Peral-II],Área de La Venta del Peral-II,37.55389,-2.61389,RU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA|VG,(RU)@#/Pn/Al/Ag/An/Rt/Sm/Ga/Vg
c53d23fd955643b8,GRANADA,Cúllar [Venta del Peral-I],Área de La Venta del Peral-I,37.55417,-2.60861,RU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA|VG,(RU)@#/Pn/Al/Ag/An/Rt/Sm/Ga/Vg
9504fedd23f0de89,GRANADA,Dólar,Área de Venta de Dólar,37.195,-2.98389,RU,1,0,1,0,PN|AL|AG|AN|RT|GA|WI,(RU)@#/Pn/Al/Ag/An/Rt/Ga/Wi
4a22e54869bd9b2a,GRANADA,Granada,Área de Geysepark-Los Cármenes,37.15083,-3.59611,PR,1,1,0,0,PN|AL|AG|AN|CE|GA|VG,(PR)@€/Pn/Al/Ag/An/Ce/Ga/Vg
e9196cd9f497447e,GRANADA,Guadix,Área de Guadix,37.30361,-3.13361,PU,0,0,1,0,AL|AG|AN|RT|SM|GA,(PU)#/Al/Ag/An/Rt/Sm/Ga
28ebcde0b5899953,GRANADA,Huétor-Tajar,Área de Huétor Tájar,37.18611,-4.03972,RU,1,0,1,0,PN|AL|AG|AN|RT|SM|GA,(RU)@#/Pn/Al/Ag/An/Rt/Sm/Ga
076dd3396552497d,GRANADA,Orce,Área de Orce,37.71806,-2.48083,PU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM,(PU)@#/Pn/Al/Ag/An/Ju/Rt/Sm
38586a6c2bc20585,GRANADA,Puebla de Don Fadrique,Área de Puebla de Don Fadrique,37.95917,-2.43111,PU,1,1,0,0,PN|AL|AG|AN|RT|SM|GA,(PU)@€/Pn/Al/Ag/An/Rt/Sm/Ga
db0721acbcb83861,GRANADA,Ugíjar,Área de Ugíjar,36.95861,-3.055,PU,1,0,1,0,PN|AL|AG|AN|CE|RT|SM|GA,(PU)@#/Pn/Al/Ag/An/Ce/Rt/Sm/Ga
0c421c3288552854,GUADALAJARA,Algora,Área 112,40.95667,-2.66417,RU,1,0,1,0,PN|AL|AG|AN|JU|RT|SM|GA|VG,(RU)@#/Pn/Al/Ag/An/Ju/Rt/Sm/Ga/Vg
829a1a48d80f280e,GUADALAJARA,Guadalajara,Parking de Bomberos,40.63611,-3.175,PK,1,0,1,0,PN|RT|SM,(PK)@#/Pn/Rt/Sm
6a521e4af3c80b4b,GUADALAJARA,Sigüenza,Área de Sigüenza-Repsol,41.06167,-2.64722,RU,1,1,0,0,PN|AL|AG|RT|SM|GA,(RU)@€/Pn/Al/Ag/Rt/Sm/Ga
3718519c96233b2a,HUELVA,Aracena,Parking del Recinto Ferial,37.88917,-6.57,PK,1,0,1,0,PN|RT|SM|GA,(PK)@#/Pn/Rt/Sm/Ga
